0,1,2,3,4,5,6,7,8,9,10,11,12,13
-680.2558,37.747494,-15.26036,4.775906,-9.351581,-7.1776037,-10.256752,-16.073961,-2.6854737,-6.3226047,-5.2637596,-3.7320096,-1.2733566,0
-491.72992,33.99402,-23.351368,1.7691753,-14.914184,-12.749469,-10.216451,-15.832799,-8.848054,-4.8496847,-10.585942,-4.2104616,-4.374821,0
-661.85626,39.97904,-16.932974,1.8383973,-11.512731,-8.789363,-9.888385,-15.947942,-8.586124,-6.922105,-7.7905955,-5.3976345,-7.0115023,0
-497.33868,33.357605,-26.33195,3.4287286,-9.499665,-9.029739,-9.839877,-21.688696,-13.825784,-3.1217608,-13.801825,-6.079853,-6.9237485,0
-598.0218,33.56838,-17.87095,4.2049217,-7.27439,-6.4084425,-11.038586,-17.079548,-4.5951314,-3.5627425,-9.083626,-4.8141894,-6.302177,0
-593.6922,66.01613,3.5370917,13.301964,8.731569,-5.7034216,3.1748638,-3.9221842,-9.186675,-0.027222484,-0.8797884,-3.7543864,-1.0446095,0
-598.34973,70.24401,8.876153,16.949705,8.628272,-2.7920277,3.8855712,-4.684643,-8.017392,1.0512017,0.5728962,-2.0477736,-0.011678386,0
-608.8889,69.63717,3.554751,13.892525,8.20199,-2.2337248,2.0078611,-6.408333,-10.408378,-0.4353164,0.10593048,-2.795937,-3.3976414,0
-611.7557,67.97781,3.1218092,13.14646,10.355463,-0.37094837,0.21837687,-7.0512056,-9.236593,0.827085,-0.6979869,-2.2629712,-1.0472944,0
-635.7774,78.457596,10.107544,17.289383,11.987718,-0.7561244,1.9848194,-5.416731,-5.658001,1.153625,2.4331784,-0.9915918,0.4644796,0
-610.1288,78.063225,4.1347475,15.170992,11.7081,-5.523873,0.91871405,-6.0963645,-7.6191235,0.76685524,0.15550594,-2.5392714,0.5586202,0
-643.5331,78.15076,16.901302,21.412455,15.284756,3.5850258,5.710733,-4.1906347,-3.2185698,2.5006378,2.438283,1.3944904,2.931969,0
-628.7266,79.22162,11.4321785,21.240494,16.225554,2.3049927,0.2245069,-5.040205,-3.403652,3.2402055,1.8010823,-1.29605,1.7579368,0
-613.5518,72.01611,3.3860738,21.46521,11.21953,-0.14201425,0.7026099,-6.1146283,-3.9941628,2.3893993,2.733585,-1.2887534,1.2769803,0
-593.8131,74.64756,-2.2309034,20.613668,9.489942,-2.4069538,-0.869357,-9.098176,-7.902531,2.1075323,1.0449892,-3.607565,-0.5728362,0
-590.8967,70.54929,0.92894554,18.402418,13.59669,-4.250189,1.8644971,-8.275171,-8.254347,2.1828873,-0.008350138,-2.5590172,1.1348878,0
-608.34546,77.51807,-2.276158,19.332832,12.243117,-0.61547476,-2.5272725,-9.60039,-6.7493696,1.0513229,-1.5711943,-2.0724165,-0.20525652,0
-577.5464,63.01758,-3.4331503,13.544263,7.672128,-6.0465193,-1.6768439,-5.8649993,-9.784014,1.1180229,-2.897115,-4.474106,-0.34979483,0
-571.8713,65.704956,-7.2863026,15.270407,12.490725,-6.525453,-0.76474047,-3.9916294,-10.690272,2.5850062,-1.4929296,-4.907426,0.42327648,0
-549.85925,65.72302,-11.089272,17.558697,8.731522,-6.9491563,-3.7886963,-9.358238,-11.493098,1.0536134,-4.6474943,-5.840085,0.0026596307,0
-578.98285,65.77496,-7.35549,13.130268,6.7769628,-3.4274836,-5.506578,-9.064944,-9.679612,0.20329583,-3.2470078,-4.924368,-1.3723752,0
-479.631,55.529182,-17.12967,12.498876,3.9792004,-11.665015,-4.4538,-5.160528,-15.590913,-0.7831214,-4.5039344,-9.388236,-0.7034028,0
-488.99826,51.746193,-16.463614,10.483491,6.6362576,-10.702969,-3.92053,-3.9861767,-16.650652,-0.27467823,-4.562529,-8.730307,-1.6948724,0
-501.60535,60.88571,-11.462045,10.248711,5.455497,-9.516593,-6.7171807,-7.0948586,-14.219019,1.0216631,-5.0138645,-7.4165483,-0.9860431,0
-456.44098,52.88393,-15.374214,10.465619,1.914247,-10.892987,-6.366021,-6.2162886,-16.640873,-1.5686135,-4.925706,-9.11057,-1.2088886,0
-649.6776,67.50334,5.6127715,19.238625,9.0633135,-3.003097,4.681093,-7.426737,-8.563476,-2.4938364,-1.250961,-5.8391395,-1.7486933,0
-653.98444,71.70598,6.435433,21.000452,7.7909174,-1.9342372,5.560189,-6.6533723,-5.3303313,-2.149143,-2.4147677,-3.7927885,-1.4654604,0
-616.1805,64.31641,4.449715,18.759663,6.7350407,-0.80078435,3.7108362,-9.037589,-7.5365143,1.0551448,-0.0902387,-3.3405876,-1.6011516,0
-636.1132,65.5861,1.9509889,19.166515,9.090583,-1.0003911,4.6614175,-6.8331213,-8.408105,-0.8589657,-1.1842325,-4.6234994,-0.86526895,0
-513.4574,63.67728,-17.296474,12.835424,10.85031,-9.208817,-16.458212,-2.2080684,-23.131239,-7.177977,0.062152352,-13.525883,-5.803047,0
-521.3793,61.42848,-14.009234,11.89959,11.309204,-8.646041,-16.22374,-5.0893617,-23.031387,-4.9004846,1.5530163,-14.113929,-4.3145876,0
-535.38513,61.20441,-9.717644,14.630143,12.933425,-10.822638,-6.59474,-8.083395,-20.016941,-1.2441906,-3.1285105,-10.097528,-3.6936162,0
-555.4347,65.470505,-10.87936,15.262195,13.876887,-7.453073,-8.54637,-4.11417,-19.098816,-1.2608268,-0.9992028,-9.924916,-2.79411,0
-440.55762,48.071583,-16.40756,13.672534,5.9629345,-12.426638,-3.1168864,-6.8877907,-19.007978,0.32155553,-2.4536514,-8.991167,-2.8307517,0
-448.7969,49.5904,-15.276897,13.157503,7.4440465,-11.841418,-1.260678,-5.1052885,-18.233116,0.2580409,-2.2753832,-8.881222,-3.2658508,0
-413.1207,43.729,-11.120404,10.964018,3.550955,-11.61399,-2.7951407,-5.8540683,-17.47394,-2.698232,-3.4121902,-10.403852,-3.4609556,0
-446.72455,48.946606,-13.257227,13.391377,6.0171905,-11.872766,-2.4709182,-7.052302,-19.524498,0.1260163,-3.0280905,-11.582335,-2.9980962,0
-352.16452,43.426025,-20.37976,9.02417,4.9629116,-14.37602,-6.5497193,-3.0235717,-16.192434,0.6369324,-1.8116816,-8.57669,-2.9114041,0
-376.63928,44.81423,-26.290833,8.919318,4.998605,-10.476562,-8.85619,-6.282508,-17.261604,1.1613129,-2.158261,-10.082113,-2.2593129,0
-383.30133,39.661537,-16.313908,7.402755,3.3915675,-12.212109,-4.369851,-8.128421,-17.798925,-0.8785563,-4.0212746,-9.888032,-4.148405,0
-376.27374,37.64353,-21.049223,8.40737,3.196964,-13.934637,-6.9775896,-7.214387,-17.696182,-1.5162815,-3.7081857,-8.882034,-2.9215207,0
-558.52,63.485523,-5.575497,17.341127,7.178853,-5.440685,0.061424017,-6.968001,-12.194567,1.3367159,-1.4837774,-8.832518,-1.5152403,0
-572.1521,62.28675,-7.1059175,15.14917,6.5222077,-7.106652,-0.7778429,-6.9890146,-11.539175,0.6135597,-1.7716295,-8.11729,-2.5460625,0
-577.26117,55.964394,-4.19485,13.118202,8.385501,-2.3286207,-0.17104624,-6.291389,-9.653303,2.032377,-3.9764872,-6.615765,-1.1752489,0
-594.9047,58.346836,1.4121633,12.392176,6.0660954,-1.8457812,2.1753962,-7.057175,-9.0274515,-0.20704485,-3.8525343,-6.526141,-2.8889768,0
-495.5091,50.046635,-16.058226,12.073574,6.4124084,-8.363858,-6.202715,-5.403585,-14.486396,1.3499131,-2.293186,-8.122795,-1.4042493,0
-495.93167,52.086372,-14.942786,11.761987,4.799872,-7.5623355,-7.6610475,-4.441199,-15.446715,-1.3868114,-1.8394108,-9.078029,-2.6291714,0
-481.20465,55.08266,-12.170987,11.594903,6.54485,-6.553782,-5.4787116,-7.2723846,-15.515649,-2.1016169,-4.6201935,-9.226728,-3.5715728,0
-506.7167,52.753494,-8.21013,10.750508,7.712295,-6.288058,-4.4630685,-4.6637926,-13.26129,-1.7775997,-6.387269,-8.888131,-3.387538,0
-551.17303,59.923607,-3.982051,15.198196,7.78631,-8.6668625,1.2989252,-5.1249113,-12.177586,1.0433598,-0.5027338,-6.8044896,-5.479862,0
-553.1906,59.811703,-7.748355,15.240127,10.485769,-9.476196,2.1840491,-4.6362414,-10.066031,0.6444996,1.5012841,-4.788692,-3.8001325,0
-554.81445,59.47008,-4.67045,14.0988035,10.498649,-9.095349,-3.1203048,-5.6151886,-10.7703085,1.5758212,-3.311789,-7.4837065,-4.8258214,0
-550.85645,51.140537,-7.2056665,14.601714,9.071428,-10.92843,-1.5681342,-4.587918,-12.000161,1.186417,-2.2193587,-5.469355,-3.9740803,0
-589.46765,66.90048,-5.6495366,13.951305,15.175119,-6.1313853,3.6087348,-5.393497,-7.389096,5.8091464,3.182296,-1.9122945,-1.2927486,0
-581.39435,62.900177,-6.0004005,15.103302,11.217751,-7.651833,6.0293612,-3.5753124,-9.823291,3.0826058,1.3672384,-2.1549408,-0.65482944,0
-575.32306,56.592968,-4.1963286,16.662039,10.008937,-6.6999927,1.2166921,-3.1341996,-9.072413,4.4643855,0.3791592,-3.139269,-0.8010325,0
-587.2211,69.769806,1.9324235,19.752745,15.308844,-1.7530144,3.2903883,-2.1492288,-8.489488,6.046609,4.743716,0.16263638,0.96535915,0
-544.4027,59.468834,-3.0450606,8.3988285,5.6095138,-9.24053,-4.3997355,-6.990801,-13.849283,-0.6642321,-6.3056536,-8.65486,-2.4954004,0
-564.4111,55.217545,-1.4836817,8.943856,5.4499583,-6.867555,-1.4078231,-5.002815,-12.557536,-1.6066812,-5.2782316,-7.6926026,-3.025143,0
-552.0859,51.65504,-6.7396717,8.787679,3.6743147,-6.2511363,-3.9283545,-7.779966,-12.3389845,-0.93234444,-7.7649965,-9.697141,-3.8900428,0
-518.3038,52.738743,0.79892415,7.3566236,3.9728513,-7.59994,-2.8030894,-6.5424833,-11.526044,-0.914235,-7.6867905,-8.410862,-5.553419,0
-504.2642,46.344063,-6.1650934,10.233921,3.0586395,-7.6896086,-6.43851,-4.9852953,-16.212217,-0.38117614,-6.6201296,-10.118444,-1.701809,0
-508.61,52.54812,-9.877485,11.064155,1.5507106,-10.587219,-7.593145,-4.887974,-16.382593,-2.8211725,-6.569776,-10.285383,-1.8328037,0
-533.0447,47.122463,-6.093841,8.944627,4.935511,-6.6610923,-5.053928,-8.27379,-16.15721,2.8207724,-5.2163005,-9.670728,-2.6159477,0
-514.71875,44.046886,-3.2795444,10.655302,2.8241227,-6.1189785,-6.5070124,-7.4213133,-15.679754,0.7166859,-7.206837,-9.333016,-2.7135794,0
-701.2469,54.473255,2.1526344,5.577573,4.7058907,-2.3412385,-4.3223286,-6.295326,-11.016966,-2.7184916,-2.2116182,-5.2701826,0.28087765,0
-668.98553,42.110065,-1.4330775,3.187587,5.356284,-4.9696956,-9.069696,-7.402922,-10.306642,-1.0179913,-2.780498,-6.18076,-2.6802063,0
-688.1527,52.8292,1.1781983,1.3458377,3.8589172,-1.3125134,-8.766619,-10.290391,-10.084379,0.15076001,-2.2841945,-7.8315806,-2.135846,0
-681.67847,47.888683,1.7026818,5.420253,4.6181984,-0.008078382,-5.109298,-11.875529,-11.439297,0.56740385,-1.871218,-7.073054,-1.5855517,0
-704.1167,43.236897,5.0204945,7.7412467,3.5726519,-0.13143373,-7.3474274,-5.791178,-7.729591,-1.2065725,-3.321999,-6.9078155,-0.8166455,0
-679.9625,48.58588,-1.8116153,7.9770913,4.55472,-1.4069968,-6.1862574,-7.1868644,-9.217459,-0.72705775,-1.4667709,-6.4476504,-0.12469101,0
-691.0836,48.28759,1.2212572,3.2518642,2.6727946,-1.5342928,-9.393038,-8.916816,-7.03622,0.02514049,-3.1777434,-8.219039,-0.99124086,0
-678.311,48.065872,-1.2540656,5.406075,3.7341564,2.3326437,-7.167485,-11.284194,-9.429163,2.7717402,-3.1610274,-8.1075,-0.9081362,0
-686.2602,47.140556,-1.1246105,7.5368185,4.070835,-1.0764519,-5.0632067,-4.242469,-6.3767657,0.0576725,-2.1210938,-7.121919,-1.9654429,0
-687.7021,46.598614,1.986733,7.1324887,1.2895674,-2.4291368,-7.373413,-4.117299,-5.6386504,0.77358246,-4.3395667,-6.139536,0.7251004,0
-686.02795,60.101673,-7.912212,3.3694632,0.026495866,2.5626438,-5.800202,-10.289019,-10.8209,1.3644638,-2.1146572,-8.566189,-2.5106213,0
-676.4483,54.607624,-3.0409045,7.83586,-0.6040743,-0.71882355,-7.485105,-11.886828,-10.931168,0.12775335,-3.2874587,-7.981577,-0.965122,0
-630.97253,57.403584,-8.958127,1.7543484,3.849338,-4.332323,-10.475046,-10.662941,-10.926952,-1.2884103,-6.368814,-8.349055,-2.5056772,0
-650.28577,48.10069,-15.730927,-0.7841967,3.6543207,-7.6843934,-11.521662,-11.380462,-11.15382,-0.35890287,-6.8086452,-7.2681727,-2.4194503,0
-637.7104,44.66542,-4.4582496,0.13623168,-0.0706396,-5.656635,-11.348107,-11.123082,-11.985533,-0.19283833,-5.8026495,-7.731429,-2.5472245,0
-642.7086,46.58068,-3.5381596,-2.2545013,2.4876835,-2.1990442,-10.620608,-10.151376,-10.739165,0.365153,-5.8177733,-7.451466,-0.71384394,0
-495.43555,33.747,-22.002174,-7.2644787,-6.0216336,-12.146575,-15.156644,-10.975203,-16.506285,-2.1095793,-6.3818526,-9.669557,-7.079577,0
-497.79462,36.315353,-15.128927,-4.5434246,-1.8279752,-9.977479,-16.068375,-11.767614,-14.755917,-2.7203503,-6.168374,-11.8022375,-5.028541,0
-496.42444,28.082928,-6.4914737,-7.4469514,-3.0353777,-7.646287,-14.597304,-12.578598,-16.967407,-1.2311459,-10.230065,-11.821019,-5.1256433,0
-521.8314,35.007202,-15.990681,-8.165666,-0.7539346,-11.042312,-15.298834,-13.726069,-14.846362,-0.13012363,-8.443392,-11.697626,-4.937808,0
-654.3286,50.912834,-5.2190537,4.372195,4.9246397,-5.976771,-8.485687,-9.633705,-11.612609,0.6988426,-5.176018,-5.1033773,-0.9274754,0
-637.14813,47.192993,-8.831421,0.42124957,2.0202801,-6.917685,-11.330491,-10.914841,-12.431897,0.21856575,-3.377211,-6.375827,-1.4100673,0
-628.2105,43.472843,-7.675152,-1.3013439,0.9584646,-3.1319518,-10.43784,-16.948277,-12.749146,1.5256729,-2.6943939,-9.1329155,-1.5538613,0
-620.7303,45.719078,-5.869954,-1.9217132,-1.0212595,-2.477557,-10.4587965,-16.815449,-12.82632,2.0125175,-4.636254,-10.092592,0.031303596,0
-626.38226,48.381702,-9.897197,1.5649697,2.0690415,-6.4835925,-10.630537,-9.05708,-14.251056,-0.91888255,-4.5685363,-8.152693,-2.0690067,0
-606.83826,41.041748,-11.410009,4.1316614,1.0256035,-9.173174,-13.33662,-11.059792,-13.268935,-2.631931,-5.779028,-6.511821,-0.33745098,0
-635.5619,42.158493,-3.8640344,0.39266568,1.5028458,-1.8240838,-11.516684,-13.184341,-15.878958,-2.0200155,-5.471438,-9.897311,-2.2744637,0
-619.86615,42.999336,-5.093071,7.2827897,2.3756592,-5.2436957,-12.423528,-10.125228,-15.633283,-4.208426,-6.417829,-9.209253,-1.5747846,0
-584.1796,42.671402,-3.5320168,3.7901833,-1.768218,-6.952933,-9.395644,-7.9743896,-11.061354,-1.7319902,-2.5728462,-9.235624,-0.4255806,0
-615.6587,47.377556,-1.3475657,4.1348257,-0.6926093,-6.792907,-8.289954,-4.9392962,-11.399268,-1.0854522,-2.8088386,-7.2331004,-0.8170105,0
-575.4263,42.413,-9.336872,0.9000174,-4.0084486,-6.3745923,-10.716501,-8.524323,-13.157937,-0.8907814,-3.5715387,-8.892185,-0.65183735,0
-546.08844,41.965496,-7.7257066,0.934646,-4.4121795,-8.187584,-9.5741415,-10.185357,-16.063446,-3.1253552,-4.580731,-11.763346,-2.6391087,0
-477.76086,32.09475,-16.166311,0.38562888,-5.0244274,-13.551521,-10.187827,-10.505623,-13.202944,-0.9926955,-7.5500402,-8.001983,-3.6947482,0
-490.27094,36.533066,-16.034613,-0.9264752,-5.2694902,-10.65331,-10.338663,-8.073691,-15.423062,-1.9923112,-5.642853,-9.791032,-3.8399298,0
-433.95312,23.870077,-15.337069,-1.8046241,-6.6806693,-12.179061,-9.326923,-12.404318,-17.460558,-2.5657363,-7.388331,-9.101823,-3.8393068,0
-444.7937,24.021524,-20.210947,-2.9765706,-8.28855,-14.139857,-10.431161,-14.631789,-17.217396,-2.581901,-5.716091,-11.256239,-3.2237365,0
-587.7131,36.25567,-13.431581,3.8969839,0.54256725,-9.745127,-13.348222,-12.693512,-12.50742,-1.5909697,-7.1839743,-6.0129037,-1.0122144,0
-573.2884,37.98132,-11.718486,3.3914788,0.3189033,-8.290124,-12.451872,-9.332022,-13.523525,-2.3863354,-6.481959,-7.3648314,-1.5929871,0
-568.71234,37.84337,-18.988907,2.8854454,-2.7984712,-9.470237,-12.924405,-17.245499,-12.161652,-0.36485824,-7.9847207,-6.8853445,-2.467243,0
-567.9991,36.772243,-13.041561,-1.4605573,-0.5111437,-9.142031,-14.216022,-14.196306,-13.223943,0.96287704,-6.027454,-8.301742,-1.1677725,0
-503.8158,25.77433,-21.521519,-3.383277,-9.927174,-11.570826,-18.152515,-12.117286,-14.514481,-2.2382584,-9.775275,-9.844621,-3.1814759,0
-481.47003,21.558172,-19.780035,-1.4450415,-7.057143,-11.328007,-15.637976,-13.23265,-13.247928,-3.2003264,-11.367855,-7.797908,-2.7280455,0
-477.43225,18.218336,-20.860113,-2.0138001,-5.402988,-13.964406,-20.148474,-14.384225,-14.501923,-3.0595684,-12.261945,-9.203737,-3.1880178,0
-479.3748,16.781715,-23.485796,-3.4876814,-7.207538,-13.055535,-19.131626,-12.259654,-15.306706,-2.159249,-12.221643,-9.149765,-1.3650788,0
-592.27124,47.47531,-14.388293,1.9654655,-3.1893644,-7.7531753,-11.068069,-7.4014344,-11.548848,-1.9277674,-4.9523005,-8.701483,-0.13658877,0
-616.4702,56.73368,-16.283682,-0.16629733,-0.7838086,-7.869463,-12.383405,-5.7923875,-12.943275,-4.603579,-0.90522784,-9.916109,-0.32925233,0
-611.9657,48.798862,-9.595854,0.96484727,-0.2902647,-5.033032,-14.760675,-7.725331,-11.651891,-0.704907,-5.3249125,-9.077964,1.2011768,0
-594.30597,50.29452,-13.127667,1.5812243,0.62885636,-5.6516285,-11.1247225,-10.843416,-12.676796,1.3896939,-3.4915712,-9.645994,1.1038961,0
-549.4127,41.135223,-18.20776,1.658206,-3.573366,-8.798915,-15.131702,-9.63072,-10.033941,-0.6962766,-3.040412,-9.994506,-1.0873278,0
-571.6972,44.483788,-9.215824,0.6455598,-6.806101,-7.2775364,-13.574585,-3.8847747,-11.682533,-3.673249,-0.7889866,-11.776701,-2.675543,0
-573.62,37.17803,-13.001202,2.93212,-5.20445,-7.4142056,-16.919458,-6.8964925,-11.244463,-0.05304368,-7.5528636,-8.924812,-0.76412445,0
-538.7692,39.82711,-13.380377,4.0425134,-4.496228,-12.061863,-16.538086,-9.377728,-13.421117,-2.507347,-4.592662,-11.952569,-2.8808072,0
-602.5098,51.284378,-10.83745,-3.5410779,-2.066181,-7.7257056,-11.347211,-7.5270276,-12.453035,-0.8067639,-3.896485,-10.699466,-2.6495235,0
-571.8416,45.543808,-14.599568,-3.2418087,-5.935285,-10.895465,-14.131623,-9.532201,-14.452337,-2.444523,-7.101829,-10.288259,-2.9640145,0
-586.3227,48.142242,-11.527794,-3.4895506,-5.902627,-5.686971,-13.438816,-13.734409,-14.699055,-0.009889184,-5.6789355,-11.984297,-2.6508908,0
-557.4415,40.474197,-13.735718,-3.5530787,-4.63574,-6.0247693,-14.580197,-13.635818,-16.475864,1.027471,-7.0759497,-11.949561,0.5278026,0
-564.9128,39.288635,-12.45924,-5.7539334,-6.5981894,-8.774741,-13.520242,-9.757521,-15.411247,1.1561735,-5.2103868,-10.092859,-4.549369,0
-527.46436,40.489906,-17.504625,-2.1662214,-4.6851306,-9.619135,-12.441041,-10.878375,-13.551984,1.3639733,-7.0638404,-9.427357,-1.9218913,0
-500.65048,26.736774,-10.192323,-9.417444,-8.161038,-7.8135805,-16.39926,-11.263609,-17.1399,-1.6200415,-5.621891,-11.64845,-3.5318427,0
-536.8114,25.323835,-14.25297,-5.2518497,-3.9748318,-7.1248055,-14.377115,-9.258308,-13.656214,-0.29725984,-6.2573276,-11.046877,-5.4359584,0
-644.653,62.080482,-4.613367,9.158813,11.739685,-5.7152224,-4.202339,-4.0118713,-9.6827,-5.5219874,0.3376978,-4.665786,-1.8200647,0
-618.297,60.396034,-6.2478433,9.9413185,15.2657795,-5.372235,0.06908943,-0.80400723,-8.833043,-3.2248309,2.4779887,-2.3498428,-0.72215974,0
-629.25665,53.92706,-8.433374,5.923121,11.689083,-8.133272,-1.9735885,-4.048817,-10.985793,-5.0040293,0.055825118,-3.814083,-2.9565196,0
-624.23035,61.398403,-4.124913,6.5850167,13.258232,-7.2421455,-2.661181,-4.983786,-11.275794,-4.0759783,-0.4454284,-4.1653647,-2.8045561,0
-685.7033,60.972527,5.072792,10.552996,11.306724,-0.96349674,0.4058123,-1.1984771,-5.3264766,-2.3560956,0.2780453,-2.8597612,-4.0953755,0
-701.5569,58.0311,3.4506087,10.668427,9.761608,0.18392386,-2.4009292,-3.8555548,-5.673862,-4.434448,1.2077281,-3.6101005,-3.159084,0
-658.76794,55.32474,-1.3115627,8.136223,6.9145656,-2.8733737,-2.5222626,-3.8300145,-7.348563,-3.4530776,0.7277127,-4.478292,-4.202953,0
-658.5597,55.26917,0.094314486,9.126465,8.25242,-2.8831804,-3.2070575,-3.0939405,-8.147422,-3.0277925,-0.5081373,-3.6622279,-4.3407855,0
-663.8681,64.67747,1.5047662,9.134058,8.918337,0.14555666,-4.7122903,-3.4432986,-6.4489365,-4.2075305,1.8673449,-4.8242526,-3.8129466,0
-682.9919,64.96797,3.431772,9.009531,10.541217,1.7152946,-3.5393527,-4.4360595,-5.7389607,-3.822136,2.380873,-3.9929833,-3.1059473,0
-677.8065,59.021732,0.40025753,10.126401,11.784494,0.12306981,-3.5521774,-5.6741447,-7.925001,-2.0766394,1.2940235,-3.296088,-4.250022,0
-652.52124,60.355904,-0.15372336,9.685612,9.641778,0.15173364,-2.9727886,-4.5582056,-8.5991955,-2.9425812,2.2172687,-5.9906487,-5.050663,0
-638.7224,47.74495,-8.749415,4.4063554,4.7958403,-5.5187683,-5.9850583,-7.217295,-11.845683,-5.146185,-3.1751034,-4.1379685,-4.3423862,0
-583.49677,43.580547,-7.453956,2.450277,3.951019,-4.914914,-5.6084833,-6.078493,-10.580406,-3.9127967,-3.484834,-4.6296506,-3.3557343,0
-608.66547,43.23718,-7.497084,3.9008641,4.6129227,-5.2962213,-6.7643185,-8.21286,-12.4743595,-3.5640585,-2.956122,-5.1731005,-3.262463,0
-611.95935,43.636364,-3.7078636,5.514326,5.230555,-4.5946074,-6.1061597,-5.8605847,-13.181917,-2.9130483,-3.382864,-4.2002506,-3.5671327,0
-508.6854,30.539833,-12.553526,-1.7333521,-2.5181522,-6.4845867,-9.193654,-5.700137,-11.556053,-5.4549775,-3.8742433,-5.497003,-6.0616546,0
-504.4379,30.993773,-14.034592,-2.3913531,-3.6811423,-7.1463413,-10.171089,-6.4017906,-11.13487,-6.872244,-4.3523107,-4.3386374,-7.2609873,0
-517.3603,32.31992,-10.965084,-3.3946114,-4.0970173,-8.42744,-10.408424,-4.7211943,-14.718245,-4.5565076,-3.5460472,-5.9084272,-5.132281,0
-544.9565,36.885582,-10.316901,0.32790038,-2.5035307,-8.49224,-8.386478,-5.326605,-14.939258,-4.7719207,-3.1683867,-6.5399976,-5.0483756,0
-695.1666,61.787266,-4.68538,7.99143,11.101617,-0.20312771,-3.3975928,-4.9943223,-9.196873,-5.610969,-2.0101378,-4.2170486,-5.18916,0
-680.05194,61.93254,-3.3161306,10.474761,9.431936,0.066495515,-1.5582348,-4.855745,-7.241135,-4.7583137,-1.2511473,-4.571575,-6.148996,0
-638.75397,44.9525,0.006066632,9.748317,5.792941,1.8504459,-1.3879215,-5.3302374,-6.274805,-4.9167447,-0.26333556,-3.9883466,-3.2442255,0
-648.7386,50.09898,-0.39560053,11.92481,7.3482175,2.0681264,-0.83821636,-5.279741,-5.5846195,-4.917225,-0.8165384,-3.4071314,-3.7663393,0
-572.91473,52.530613,-4.6022053,10.010605,7.661347,0.053826123,-7.425709,-10.331561,-10.376672,-5.959554,-3.0732288,-4.362354,-2.4365804,0
-612.0092,51.43416,-10.103068,6.21972,7.353263,0.47565562,-5.1109176,-9.074772,-7.1403685,-3.3019125,-3.3185778,-5.123731,-2.3405378,0
-652.66766,43.746914,3.9281025,4.4149413,4.8390718,1.2481599,-4.306733,-7.577905,-9.325207,-5.1460342,-1.7540808,-7.814413,-2.796526,0
-608.476,64.901764,-4.482563,10.534003,12.902966,3.1804214,-2.3447328,-12.829294,-4.449064,0.20175591,-1.1119142,-4.784775,0.528341,0
-551.0939,40.395527,-10.664291,2.0248227,-0.6594563,-5.657463,-4.950915,-4.6958923,-12.10321,-5.566306,-2.7846165,-6.1085267,-4.2579207,0
-536.112,40.459606,-10.3482275,3.6648479,-0.48381245,-5.710347,-6.636945,-4.3353024,-11.920162,-5.960282,-2.2757812,-6.581508,-4.5178432,0
-550.2883,40.67856,-8.624371,2.182605,1.2877761,-5.8913445,-4.831591,-4.9027586,-10.223477,-5.3339376,-4.0567594,-5.873384,-4.5071836,0
-551.46216,37.956524,-9.7130165,2.4464865,-2.3270764,-6.815556,-8.46106,-3.5265734,-12.627197,-7.36014,-2.9742224,-7.8487744,-6.686537,0
-422.91724,29.110418,-16.06975,-0.4590909,-6.793132,-6.853069,-7.74721,-3.8720334,-9.469754,-7.9397388,-3.6503391,-3.2684374,-5.6999893,0
-443.03455,29.323893,-17.564161,-1.8939509,-5.7079086,-8.024965,-6.3789654,-5.3204236,-9.446034,-6.4489903,-4.88122,-4.261733,-4.764858,0
-403.8589,22.54019,-17.61208,-3.0732331,-5.7692113,-5.2029867,-7.073033,-6.794704,-8.174073,-6.1036553,-4.616759,-3.8986807,-3.4748604,0
-406.12607,23.402044,-15.087614,-2.3768005,-5.447432,-7.758726,-6.9849877,-5.689038,-10.297017,-7.3985467,-4.186549,-6.376709,-5.0130677,0
-601.5534,48.985687,-3.5078638,7.1495404,7.276663,-2.7941902,-3.0272155,-7.463704,-9.859744,-2.8721285,-1.9364792,-2.8595974,-3.2005987,0
-684.48773,53.014397,-3.3003376,8.046441,7.6579666,0.5675424,-1.203545,-3.7040536,-9.161223,-3.37168,1.7297616,-4.6095014,-2.7019417,0
-627.4021,39.2475,-5.0386915,7.4020185,6.227749,-0.9516921,-3.6514075,-6.050987,-8.799524,-4.4857078,-0.23434131,-5.3215218,-2.194662,0
-657.96515,42.14305,-4.8841352,6.237681,4.609884,-1.3193029,-3.803375,-6.966496,-9.005526,-4.9021397,-2.5745332,-4.5187826,-2.795228,0
-536.71185,44.77354,-13.556563,6.139088,5.4523177,-9.181464,-9.792603,-9.861279,-12.862067,-4.4353585,-2.3456936,-7.2895894,-2.4988608,0
-554.10406,44.269165,-8.784136,5.9479547,3.3840687,-7.4963574,-6.3134913,-10.673558,-10.931239,-6.2884135,-3.3033085,-5.883847,-3.1597965,0
-512.19135,37.427803,-13.654902,1.1425288,1.8123432,-8.453275,-10.357792,-8.982555,-12.003263,-5.4008884,-1.9659543,-7.9743795,-5.438449,0
-524.4383,51.614746,-14.276073,1.1178555,4.188145,-2.949998,-9.245612,-13.632026,-15.903036,-5.575022,-1.6066245,-6.9517064,-5.010136,0
-638.6065,51.82382,-1.2175452,8.980777,4.101862,4.160033,-1.0743027,-4.0764923,-7.2706766,-4.514676,1.9373899,-1.8870231,-4.6629343,0
