0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
-698.7542,53.00788,-10.306921,12.376544,3.7486856,-10.990778,-15.447873,-9.429933,-0.5799783,-1.1851003,-5.5788126,-2.600789,-6.8861866,-1.5101101,-4.45259,-2.1855657,-8.437207,-4.0604196,-3.6928344,-6.6716046,-3.5530965,-2.9989672,2
-708.79486,53.16889,-5.8375926,9.627603,1.3978009,-8.883147,-14.197937,-9.209965,-0.5933598,-0.7375954,-5.7065425,-5.6630845,-5.98562,0.23166971,-5.6169834,-2.5428956,-7.8972445,-2.8339198,-3.9602792,-5.590714,-1.6185098,-4.145916,2
-707.7924,56.486984,0.6747926,1.265877,0.07681062,-8.657825,-19.024746,-15.079838,-4.9993796,-0.59312874,-9.826728,-6.7679553,-8.550297,-5.0293884,-8.177232,-4.2774034,-6.8412213,-4.603786,-8.428631,-8.074749,-3.2910235,-3.6270285,2
-729.4507,62.92123,-0.38190556,3.019321,0.34050772,-5.9885325,-13.860347,-9.699548,-5.8976617,1.5054994,-3.5817688,-5.823152,-8.827017,0.47161028,-5.9813743,-3.1281636,-6.652929,-0.60770863,-3.6875303,-5.917887,-4.176807,-0.37482074,2
-614.4324,61.523895,-40.83224,15.996629,1.1560284,-23.483965,-16.555347,-13.240903,-4.419839,0.7411102,-14.242922,-3.415643,-3.0039067,-4.380152,-2.181546,-6.9858065,-7.111222,-1.6146616,-5.7220354,-4.572643,2.912614,-0.1543591,3
-574.16644,42.05257,-50.634846,7.8181458,-3.247654,-23.886524,-15.881323,-16.207127,-11.027846,5.904444,-17.432638,-2.9058146,-5.7293057,-9.019547,-3.2262404,-9.127004,-7.1073146,-0.884731,-3.1165295,-4.9071846,1.0635074,-1.0515106,3
-646.81555,45.087772,-32.31729,7.8842764,-4.7326293,-17.628933,-14.342526,-16.196995,-6.7988877,1.0297629,-14.921382,-2.2010207,-5.4752073,-8.575192,-4.9986844,-5.8505373,-9.237655,-1.3800873,-7.843485,-5.6594977,1.0665176,-2.8264196,3
-614.4883,41.924564,-30.183588,7.7156854,-0.0147064,-18.885271,-11.144204,-15.3780985,-7.0535636,3.6783893,-11.228978,-3.694207,-2.6867058,-7.0765142,-4.3580785,-4.524385,-6.0648565,-0.7860662,-7.331753,-7.882442,2.1084337,0.2686319,3
-427.9814,16.197313,-52.614525,-4.32241,-4.2961087,-18.542412,-24.503944,-9.344645,-15.573584,11.831476,-0.08693993,14.833368,18.313444,3.6440482,-1.0815852,-8.234673,1.6184729,5.0388966,-2.9103644,-5.139474,4.165719,8.79043,3
-459.6396,13.969321,-49.96063,-5.275655,-8.249881,-17.794067,-18.663145,-10.645667,-18.036638,3.4452243,-11.407423,4.667272,14.802571,13.088151,10.00579,-6.038867,-4.150962,3.23308,1.741737,-1.3250778,-3.2147868,-3.7335672,3
-456.167,10.264322,-50.68188,-5.3560624,-8.171995,-23.230173,-18.208492,-14.101991,-13.323456,3.738911,-11.311364,7.4040256,14.644861,17.715767,9.393596,-3.277122,-4.968149,-0.32170412,-1.2619536,0.96222043,3.3108659,-0.95579857,3
-442.1931,21.066196,-47.613644,-3.67834,-4.7308354,-25.20361,-19.338562,-11.903933,-11.153464,4.064354,-11.658785,5.045864,13.486199,15.957742,9.20752,-3.86545,-4.3852406,-0.8933409,-3.6146271,-0.72123915,3.6987877,0.8747816,3
-748.5613,53.17262,-1.8723459,12.094034,3.4460683,-3.926489,-11.835275,-7.825851,-4.2763176,1.1883154,-3.4381611,-2.5384285,-4.173364,-2.0759494,-5.394081,-0.2037855,-8.817662,0.18400256,-4.486402,-3.837979,-2.1617415,-0.71635276,4
-727.34814,56.420986,-10.911246,16.13598,3.8040369,-9.672213,-13.460005,-9.72964,-2.8420024,1.0021123,-7.695287,-4.38471,-2.7167046,-1.3948443,-7.0584445,-2.4296699,-8.764693,-2.327048,-5.3387723,-6.938972,-2.0765278,-0.5116339,4
-714.3191,49.878242,-4.658729,1.4888211,-1.6332422,-10.16117,-12.899677,-13.281921,-7.2688217,-1.7381974,-7.3713737,-2.9498367,-5.833199,-7.077766,-3.9069974,-5.557776,-7.986543,-2.3428233,-7.481618,-7.215874,-3.4875367,-3.315703,4
-743.19025,54.139793,-3.0502455,3.0716493,1.5617719,-8.520122,-13.6462,-10.97698,-6.058584,0.13001604,-6.817774,-2.6436195,-5.120786,-5.082862,-3.9413726,-4.4112406,-8.893341,-1.6662323,-6.2579904,-5.014346,-3.2871845,-2.3134413,4
-508.09995,14.974925,-38.474625,4.8819923,-2.685708,-19.666449,-3.8728573,-12.298122,-8.821252,7.2772436,-12.017106,3.1739166,5.283818,3.148243,12.060559,8.442735,10.4900875,10.056643,-3.300934,-9.546236,-7.391765,2.2217052,4
-696.79095,35.403755,-15.969678,4.6443114,-5.345005,-15.530171,-10.081043,-13.730766,-6.1484857,5.8605666,-6.923643,0.23036005,0.518594,2.0729208,3.9508758,3.6000059,1.1228724,6.9998994,-2.5062926,-2.4205594,-0.24723376,1.5210594,4
-514.78,27.815224,-21.182404,-2.2631743,-8.61993,-16.478916,-7.635567,-13.059815,-7.594562,0.79469305,-14.302804,-5.082489,2.125904,6.471363,9.882494,9.1567,7.457963,5.93493,-5.1314807,-2.5152328,-0.7495276,-0.3228269,4
-559.5558,26.719255,-33.79735,3.5155816,-6.9432554,-26.159702,-16.1101,-19.177084,-12.344342,9.156354,-17.335936,-1.6829252,-1.3666692,-8.530148,0.37211713,-11.858418,-2.5493758,4.140763,-1.0702921,3.9592674,9.0285,7.7348957,4
-620.3446,40.85499,-18.992268,8.32327,-4.2334194,-10.916047,-9.560689,-9.70093,-6.0842166,-0.026909975,-7.773275,-3.5875154,-3.7059786,-6.114217,-5.025573,-4.253107,-7.0942564,-4.612555,-4.3875327,-3.6395144,1.598723,-0.06539037,5
-613.36816,54.241005,-9.464158,15.370509,-1.8859951,-9.314438,-7.7327695,-9.017551,-6.3415923,2.5945935,-4.1738634,-1.076866,-4.530352,-2.2950907,-1.9896948,-2.4122832,-4.5836444,-2.5831518,-2.4544554,-0.049795106,3.5066545,1.9049064,5
-578.99805,41.07985,-21.19637,3.512301,-8.711773,-18.660362,-10.079148,-14.672091,-8.703792,1.3398312,-8.350893,-3.436846,-7.134639,-4.605553,-5.5139337,-5.116843,-5.784995,-5.9197273,-4.6154995,-5.7699976,-0.7390372,-0.12592207,5
-541.52313,32.538467,-15.065226,2.5402205,-7.0433364,-14.590941,-8.445949,-9.648219,-9.855857,1.1935378,-6.811759,-3.6024842,-5.2798495,-3.9356942,-4.009381,-6.8220806,-3.7598407,-4.910248,-7.328911,-6.7058573,-2.5906355,-2.5284,5
-351.74963,23.71919,-44.117443,-9.467247,-13.603871,-19.313261,-9.20632,-12.398564,-8.871098,5.1081715,-1.5970783,10.790566,9.849581,6.2284055,-1.3110191,-3.9795287,-1.7844125,1.9376405,0.94605076,-2.3797014,-0.19905409,3.308824,5
-364.86066,22.15504,-42.17819,-6.5758605,-12.570212,-18.13302,-9.706655,-9.86333,-8.502535,2.3212085,-2.0028882,9.662655,9.294795,7.3289924,0.90726715,-1.8582982,-3.5175672,0.9918062,0.33223876,-2.829193,-0.80358016,1.53275,5
-370.37613,21.000563,-34.93029,-11.022656,-13.305772,-20.986176,-6.5903535,-12.459493,-10.873763,2.1937609,-10.466466,-0.7492849,1.1761233,5.782444,9.367663,7.605701,3.448837,-0.6839871,-2.5095284,-5.028317,1.8509525,2.186072,5
-380.00543,19.781134,-36.542187,-5.793926,-12.203796,-17.721016,-4.313624,-13.307374,-11.581358,0.45359224,-10.874775,-0.18814412,6.850806,14.847744,13.039143,6.990872,-1.9076446,-6.9201193,-2.1319907,1.7497095,3.7556677,-4.021099,5
-677.9554,47.074867,-11.870884,3.962411,2.621235,-9.071999,-9.47997,-9.365622,-3.9604142,1.4284724,-8.267433,-3.6899955,-5.7296867,-2.2325668,-4.979871,-4.0461907,-7.8386745,-4.0418057,-7.5271463,-4.2383223,0.5182715,2.946901,6
-652.43585,50.35624,-23.357107,10.9169235,3.440519,-11.44776,-9.998131,-14.391488,-3.7020612,5.1880455,-10.329346,-6.5056663,-0.76276004,-0.47083274,-7.48069,-3.141522,-7.578755,-1.3050442,-5.5602193,-4.4569135,2.761003,4.01648,6
-645.8677,48.109974,-17.429148,0.40692347,-2.0135176,-17.967031,-14.442218,-17.575668,-8.139891,0.61777776,-12.385347,-5.2545815,-7.7603126,-4.2810707,-4.4941206,-7.196561,-9.357837,-3.9718406,-8.01464,-8.050652,-0.5068255,4.011727,6
-653.9113,44.34217,-10.421468,5.4422417,3.5610032,-11.949237,-12.758925,-10.640101,-4.9260616,1.0595978,-9.446403,-5.121654,-6.9762115,-5.1562257,-8.574165,-6.156737,-8.128469,-3.2606704,-6.1331825,-7.330873,-1.8899379,-0.54920083,6
-375.86145,10.845449,-56.336224,-10.73985,-16.187954,-18.227745,-26.42522,-9.496496,-7.3585377,17.809572,6.5146904,12.739136,14.589434,-5.360162,-9.856865,-8.096098,0.66758305,6.8958344,-7.591141,-3.8722079,13.645091,4.0187087,6
-376.39734,6.1852956,-50.37389,-11.648464,-16.709347,-21.825205,-19.325289,-3.3561409,-4.4436393,20.95598,10.719039,6.452468,1.4083546,-7.2740088,-10.174922,1.2447491,1.8507618,2.0453358,-3.2495425,3.6689513,8.485083,-2.8135219,6
-394.4314,9.390146,-45.678097,-11.8884735,-13.874686,-24.21933,-23.125618,-10.5960865,-11.35872,14.131887,-0.21584079,7.314362,12.782475,2.6434197,-6.111733,-4.5696354,-0.9654147,2.9951434,-9.877062,-5.247023,8.524438,3.5737753,6
-335.12155,10.7131815,-48.716827,-19.918133,-13.276872,-19.961979,-18.260628,0.13576636,-0.78193486,24.572657,5.6173687,-2.223122,5.4887595,-6.9900327,-4.2297597,-0.27827606,-1.1926502,4.443501,-2.3485048,3.314283,11.210267,-1.2916014,6
-683.48096,57.89933,-6.962077,5.0443635,-5.38584,-8.302806,-15.852972,-11.30035,-7.383396,-2.1144705,-6.438908,-4.039367,-9.7143,-3.9422083,-3.6444051,-4.5894847,-9.719846,-1.2649975,-9.161956,-4.619076,-6.1279655,-1.1391579,7
-714.6131,45.88191,-3.8116057,11.586022,-2.7027528,-2.8453233,-10.915423,-8.169983,-3.1228874,2.8942344,-6.927689,-1.3305075,-3.8448162,-2.0075583,-0.86360246,-5.639332,-5.589928,0.82145756,-7.2246165,-4.269197,-1.2507098,-0.78202856,7
-760.9652,43.707825,6.940719,-1.6829008,-3.4259388,-1.6844032,-17.146769,-7.1232123,-5.06532,-1.3519433,-6.8896756,-1.0888753,-6.330546,-4.4985824,0.027857857,-3.7248697,-4.662063,-1.2374825,-8.032054,-5.580223,-5.021495,-2.158036,7
-723.6466,42.88675,-0.037224982,-1.436681,-0.7289482,-6.676583,-18.099506,-9.500018,-3.373569,-3.5857723,-10.556856,-0.50422883,-6.378754,-3.9871812,-3.6555133,-5.187766,-5.3979125,-2.5167427,-8.692493,-3.0826223,-5.4292655,-1.7773901,7
-558.2132,29.15719,-19.696434,3.11741,-12.073639,-17.83008,-12.306848,-7.823302,-9.204154,-0.87340224,-8.325733,-6.4096665,-8.565883,-2.2609792,-4.30163,-3.1152225,5.7217455,5.2655444,10.38492,7.3669643,2.6268656,2.7795317,7
-656.87756,41.72992,-22.902597,0.9193862,-11.65736,-14.949239,-12.352078,-8.963554,-6.942305,-1.358962,-7.793091,-1.0927306,-9.416592,-2.6624038,-3.5385542,-7.965501,-5.0031977,-7.123945,-6.2675056,-3.9866285,-2.576282,-0.32588682,7
-606.32056,49.78157,-15.092383,1.8103507,-3.3562293,-13.829531,-16.154013,-6.10459,-5.578717,-1.8004664,-11.075552,-0.09137261,-7.1193805,-5.5311027,-3.6368134,-9.381053,-3.582102,-3.3218288,-4.94032,-1.5478534,1.2912339,4.6012564,7
-646.23126,49.767464,1.891933,3.6656907,-1.9603748,-5.9092307,-7.9872947,-0.67181754,-1.9149315,3.3618903,-0.04037378,4.8817587,-0.0988626,1.3175932,1.333191,-0.5675518,-0.36815804,-1.2833914,-4.2127857,-4.5949807,-0.2602808,2.2870722,7
-732.5257,55.439392,-10.557547,3.6472332,-1.553243,-7.6545525,-9.831952,-8.94155,-4.3415737,-0.009041268,-7.0679436,-2.603592,-6.334399,-5.2217484,-3.7577655,-6.419286,-7.294258,-2.6062558,-8.448437,-4.5618806,-2.96757,-1.7258346,8
-706.58887,49.14041,-13.877433,1.3242639,-3.3725924,-11.062218,-10.103993,-13.584473,-5.518729,-1.316376,-10.26256,-2.5616314,-7.1041436,-6.796669,-4.8477383,-6.401159,-6.703682,-4.548191,-7.5863056,-4.847237,-3.3932495,-4.0731697,8
-686.0584,46.08271,-10.033109,-2.2084053,-3.8103664,-12.190045,-12.762172,-12.388159,-4.4298797,-0.6211825,-9.899561,-2.6989653,-7.8491282,-8.469656,-3.3822012,-6.332901,-5.914803,-1.2562674,-6.7714114,-3.8906333,1.0226291,0.55897224,8
-679.7184,56.813625,-5.158933,5.660935,1.576374,-12.888129,-14.486623,-11.176166,-0.7961272,2.0075803,-8.222943,-2.678835,-2.7778587,-4.8843246,-1.2758046,-2.8584394,-3.700414,2.6679428,-3.625697,0.4381271,4.4860635,3.4508486,8
-685.2518,59.46914,-15.432531,9.812361,-1.304908,-15.42549,-13.226758,-11.2535715,0.211763,-1.2998034,-9.956418,-4.174549,-6.882885,-8.170699,-6.2978873,-6.3510604,-9.217386,-1.244771,-7.1220207,-3.1627748,1.7727798,1.0868732,8
-575.91187,34.49096,-29.68777,-4.996397,-10.669827,-15.803888,-11.231845,-14.3618765,-8.28793,0.54435456,-8.648155,-3.2715938,-3.8868213,-3.6139665,-1.30463,-1.3245871,4.1013637,6.9713407,1.1234722,2.8391392,5.2148676,4.2195683,8
-591.89026,33.015743,-24.05395,-0.8242755,-4.5645785,-16.690594,-13.966845,-16.518688,-5.6747327,0.4908569,-12.100665,-1.8460261,-4.3661566,-2.921324,-1.1699307,0.77222985,1.6953222,7.0655475,4.688865,6.0017276,5.1567264,0.85283506,8
-579.0339,34.736565,-22.792973,-8.342653,-4.820291,-16.84756,-12.071316,-17.827335,-7.1933227,2.3789775,-11.459916,-7.2687697,-4.0567884,-2.495734,-3.339055,0.9394905,3.5975943,6.408964,2.284157,0.7257503,3.8318093,1.301115,8
-650.3482,72.112816,6.1135125,18.221024,9.765137,-1.9582288,-6.4652967,-7.27058,1.7919933,-3.7907484,-3.7684717,-0.63581187,2.0377767,-4.856061,-0.5114385,1.244062,-6.9233737,1.2389541,-3.5638037,-0.9168382,-6.8715115,0.35336688,1
-647.5927,75.252075,7.05214,19.309725,10.218945,-1.6082249,-6.5389323,-7.679388,3.2037506,-2.5802472,-3.0427065,1.7905277,4.0168242,-5.262042,1.5684041,1.6886533,-4.6627784,4.941296,-2.3308253,-0.19031553,-5.1399856,0.037590295,1
-648.2922,65.10813,7.269905,12.817373,10.257906,-1.9228361,-9.313559,-11.000761,-1.827269,-5.1456747,-5.6738787,-2.5806966,0.32565236,-6.190569,-3.7028537,0.121037446,-7.946115,0.055306207,-4.0177445,-4.286574,-6.229096,-1.5977002,1
-647.69275,73.28139,12.347462,16.996792,8.461553,-0.3494965,-7.4734006,-6.7953343,4.1673303,-5.401927,-1.9865308,1.6479454,1.630456,-3.7050917,1.4759084,0.92524475,-5.0258317,4.257085,-3.251987,0.02048412,-5.741805,1.7132722,1
-692.73114,78.15539,7.0181355,13.307579,14.056107,-1.8559213,-4.9724903,-6.311232,2.93047,-1.6667074,-3.2655313,2.989658,2.4833357,-3.9970512,0.7559235,0.75692654,-4.3961444,3.2054286,-1.096901,0.46593225,-5.811711,0.26267695,2
-702.9597,81.922035,1.9846503,11.783376,11.636882,-1.8271543,-5.39208,-7.1360927,2.6641924,-1.7735996,-3.4060225,1.4088074,2.991972,-4.4825373,-0.1625887,0.40553644,-6.6737537,2.281154,-2.1995432,-1.7672936,-4.415992,-0.658357,2
-685.09393,83.65286,13.525897,18.964443,16.7962,9.06327,-1.1806151,-3.9323137,3.372601,2.6415055,0.13464864,3.4452171,6.1133676,0.6543278,-1.1751211,6.3460884,-2.6054106,3.497726,1.2582724,1.0363811,-3.0006602,3.9288604,2
-684.183,79.79932,1.8793678,13.574951,11.868258,1.9842707,-4.5779276,-10.239104,-0.27920452,-1.1168935,-5.405099,0.47256142,3.2181091,-5.3245397,-1.1037333,3.004472,-6.482433,2.6708465,-1.266633,-2.753741,-5.4663453,0.4939092,2
-628.25446,66.19352,1.3059131,23.149174,16.630558,-3.2057905,-14.279683,-7.21456,6.2869244,-3.5002017,0.8138816,1.4059026,1.8895096,-2.3489172,-2.4269223,2.5528252,-3.2852564,4.595587,-2.0238578,-0.09508607,-5.541006,5.4795203,2
-652.00073,66.45374,0.89969057,20.797241,7.491241,-0.7324239,-8.249235,-15.362325,-1.4927317,-2.540547,-5.1038084,-0.4316154,1.2347703,-4.5232344,-6.862842,2.2888203,-6.739417,0.1326875,-2.1054907,-3.1223218,-7.6321635,-0.11429052,2
-639.1498,70.436035,8.367226,18.721197,11.60948,-0.24525559,-9.025691,-10.004297,-2.396277,-3.4994152,-3.5990348,-1.7441474,0.28183994,-3.2132266,-7.081336,1.7778116,-7.7207813,-1.6394328,-5.152096,-3.2285764,-6.759962,1.4419141,2
-665.3333,89.76473,5.606589,17.566664,11.676257,-2.885165,-9.6553755,-12.050685,3.5994594,-0.19771755,0.17539163,0.01824047,5.651022,0.18232878,-1.5671387,4.048748,-9.421515,1.3245649,-0.9792048,-3.360788,-5.340573,0.79976195,2
-651.6418,74.445076,-4.829146,22.384527,12.28117,2.5309138,-3.3911366,-6.6641273,1.6062679,4.657374,-1.4953822,3.5823336,5.080141,-4.095676,0.7867294,7.0384603,-4.4620633,5.277524,0.45722184,-1.6770461,-3.1965709,0.68051,3
-636.55774,77.518585,-5.9276233,15.374274,8.19089,-5.7133245,-8.252555,-8.546706,1.1917583,-0.63346267,-5.483143,2.286407,1.9558262,-3.1553133,0.08491628,-0.29605117,-6.081239,1.2505053,-5.586,-1.8626239,-6.812264,-1.0101342,3
-613.2154,72.51262,-8.837992,15.244165,7.4331503,-1.862109,-10.775867,-10.415357,-0.6514743,1.2774099,-7.299578,1.674152,4.196539,-5.939819,0.2442026,2.1159227,-7.826755,1.8453755,-4.331444,-3.1539218,-5.0393076,-0.28119576,3
-613.2154,72.51262,-8.837992,15.244165,7.4331503,-1.862109,-10.775867,-10.415357,-0.6514743,1.2774099,-7.299578,1.674152,4.196539,-5.939819,0.2442026,2.1159227,-7.826755,1.8453755,-4.331444,-3.1539218,-5.0393076,-0.28119576,3
-480.9404,65.470566,-11.90796,8.050594,7.3966956,-13.418711,-13.555769,-8.459863,-10.444328,1.8442105,-4.939301,0.58205366,5.318108,-1.9864354,-0.4073138,2.9254227,-5.9348764,3.007978,-1.162837,-0.2670157,-4.488024,-0.41024333,3
-434.6528,48.78455,-13.059726,13.605719,3.3807566,-12.083362,-14.813208,-6.197495,-8.037916,-0.4096369,-6.3780026,-1.4857644,0.4610229,-4.2731757,0.12085075,0.27474633,-6.2587647,1.7243065,-3.6041954,0.03201224,-6.102292,-0.5055455,3
-489.42636,64.58096,-18.990509,9.735214,6.4739866,-17.234377,-11.0176115,-11.1181965,-11.752875,3.102939,-10.062289,-1.0603507,0.29479608,-3.8036256,-5.620333,-1.0651687,-9.917151,-0.2559423,-3.2697656,-5.0489535,-6.1132994,-1.7406653,3
-451.9761,49.134155,-12.006131,6.3214073,8.332817,-9.866159,-17.248823,-3.1230514,-8.29697,0.48531315,-4.616241,-2.812502,2.447833,-3.4505024,-0.5264994,1.4160395,-10.347224,1.6660177,-3.6383069,-1.8022515,-5.2220697,-1.066532,3
-722.14777,72.134514,1.8377777,11.42131,7.3116,-1.8676761,-4.772721,-10.582815,-6.401113,-1.8104935,-5.5162096,-5.5253954,-1.2411385,-2.5918093,-2.8142831,0.18586342,-7.1070557,-1.1365818,-0.9965244,-2.6492727,-5.52682,-1.5950594,4
-694.93884,81.357414,7.4078727,17.69313,14.615538,-0.7327345,0.19053102,-9.558577,-3.882948,1.3126419,-3.6487322,0.20648853,3.8969946,-1.2121836,0.02303236,4.3330493,-7.1552505,1.4353983,0.71953577,-0.91485333,-3.4979546,-1.1853427,4
-706.8437,76.23429,9.914052,10.505828,7.3204856,-0.30975357,-4.362628,-11.562087,-5.8716955,-1.2069628,-6.249529,-4.1372185,0.9196142,-5.134386,-1.9111168,2.8827944,-9.204751,0.034103293,-2.4566803,-2.430453,-3.8720891,-1.5694536,4
-623.71484,74.63591,-2.6624613,14.574745,7.270069,-9.139309,-6.4074078,-13.0783615,-9.570248,-1.0044678,-7.9724135,0.16182229,0.2845388,-7.7839518,-2.9809916,0.52437174,-11.680085,0.54868495,-2.4826024,-2.8239124,-6.793261,-4.208635,4
-595.4337,74.14352,-9.417258,14.866498,13.304044,-11.042212,-17.041237,-7.8533,-18.232058,-8.597177,-12.549216,-6.914112,-3.1852582,-7.420744,-5.833553,-1.4968002,-6.9503303,-0.7892481,-5.1738257,-0.56035423,-10.643414,-2.1372638,4
-601.15967,60.735264,1.1238868,12.976414,9.8507185,-10.21889,-9.79298,-4.348792,-10.715487,-1.5964583,-7.075319,-6.474919,-0.4738972,-3.4477906,-4.342003,0.41784853,-5.6539025,1.809534,-0.15017848,1.0280894,-2.8501015,-0.32780558,4
-567.22015,55.3461,2.1393259,10.747954,8.090562,-2.0703278,-14.718363,-8.131367,-10.69598,-6.1032944,-9.003289,-5.8895254,0.86994284,-4.7236843,-3.358825,1.4398222,-8.752767,0.26924065,0.5495225,-1.3792845,-4.653647,-1.2345608,4
-596.79803,56.243774,1.2579933,11.686884,11.48271,-9.132818,-14.628751,-6.0472784,-16.518515,-4.677272,-7.668003,-7.5533934,-2.5034003,-5.6420183,-8.97094,-0.097635336,-9.849072,-0.522293,-0.5687085,-2.7756565,-5.3522353,-2.6221757,4
-514.67505,49.75494,-8.939059,14.721582,6.1704335,-7.3689923,0.1262782,-9.898484,-5.197807,4.6506767,-1.473107,-2.9249701,7.3691616,-2.5738745,-3.5032783,5.690684,-8.19451,1.2171264,-1.9740807,-1.8714472,-3.6019237,0.94658214,5
-428.707,39.605076,-10.934104,11.012407,3.9235609,-13.27342,-2.1198816,-5.7119823,-5.1377196,2.1745472,-2.9073327,-2.1348696,2.8130732,-3.9281313,-2.2183459,2.725865,-7.450912,1.1590595,-1.0656112,0.26713184,-3.137165,1.912175,5
-588.91486,57.225117,5.5820813,16.781904,6.936139,-3.8130116,-2.3547604,-9.224313,-6.0034294,0.63003206,-4.761863,-2.0035937,4.719471,-4.5209017,-3.4864883,3.543776,-8.709132,1.7701534,-0.89848673,-3.4818718,-5.638671,-0.49440673,5
-509.07324,48.76101,-1.6208133,13.628159,0.29259425,-9.811068,-4.9311223,-10.237468,-4.4210134,-0.5197128,-5.1251283,0.045446042,0.36893442,-4.7151566,-3.0443754,0.20504707,-10.380434,0.47021917,-3.6451085,-0.79477406,-7.404366,-1.2481136,5
-431.13962,43.417637,-5.4012117,14.33451,8.901258,-9.777081,-5.49641,-0.82394546,-5.9308133,4.632065,-0.8957864,2.1419084,5.3377843,1.3427006,0.8359253,6.1572194,-4.361007,2.369818,-0.17427209,0.6261816,-1.1916286,0.4419748,5
-363.73615,33.550144,-12.632186,12.250758,5.151461,-14.6146145,-4.688219,0.7401739,-6.992337,3.2985678,-2.820267,-0.69425905,2.2732563,-1.3619175,-0.4081143,4.150432,-4.36659,1.4957945,0.1719648,0.9674041,-1.7454083,2.5617733,5
-351.90414,21.601086,-21.875708,2.8968182,-0.825283,-16.73473,-6.166043,-9.544946,-13.697428,2.6260736,-6.069133,-3.6823833,-0.51094484,-2.5170224,-1.056404,2.3782742,-1.2089354,3.0320175,0.23046626,2.2717423,1.2668281,5.2965617,5
-366.75284,28.327007,-18.1573,7.4789805,3.325497,-13.723466,-5.4144115,-6.628521,-14.448929,4.3758416,-3.9395654,-5.4452515,-0.062125705,0.066856585,-6.336366,1.0533165,-7.1681514,-1.4071177,1.1918064,2.2600722,1.2469422,5.7827587,5
-649.7618,57.31115,-1.724541,13.462288,7.348692,-5.044273,-8.042811,-12.924167,-8.4461155,0.9632159,-3.655684,-2.8266537,4.0205564,1.1685722,-2.1924038,2.1876366,-5.925587,-0.9579656,-0.2881512,-2.831237,-6.5804296,-1.9168679,6
-632.9713,54.565548,-7.7471085,8.200905,4.813539,-9.904553,-13.688066,-12.49374,-11.101141,-0.7318597,-6.5704265,-5.3489327,0.41031662,-8.055196,-1.7466483,0.23640035,-8.201698,0.56775856,-6.264654,-3.1034985,-7.3962603,-2.0268512,6
-651.00385,49.372185,0.10741993,11.035598,5.9696245,-6.9320593,-12.365533,-8.883314,-8.525691,-4.292118,-3.289842,-1.8785585,0.018325806,-4.780551,-0.8554475,-0.5302114,-7.16448,1.3764746,-2.8457701,-1.0342443,-7.9380374,-2.24913,6
-642.0535,43.70017,1.425329,6.2282524,1.6472484,-9.120124,-13.460237,-14.023892,-8.791808,-6.7151957,-8.997581,-2.7692964,-3.730229,-4.505901,-4.4573197,-3.9245615,-7.2095227,-2.7908647,-6.6910644,-4.3333077,-11.268579,-3.6169024,6
-474.0015,33.628353,-17.842222,0.37921414,-1.7374318,-17.164572,-13.90954,-13.220473,-12.350814,-8.5265665,-9.503463,-3.7194824,-2.872225,-3.3105853,-1.4292295,-1.0930126,-4.584632,2.5008373,-3.24787,4.4095335,3.140535,9.829828,6
-520.3027,32.103664,-12.067648,3.0459812,-3.4676301,-18.11673,-10.763324,-4.984649,-10.863805,-7.3621206,-4.771078,-7.870768,-4.380658,0.8584448,-3.9741297,0.89383817,-3.7041764,1.0025636,3.7868786,3.0346572,0.7933669,3.2576394,6
-434.99832,22.783587,-16.821655,0.56726617,-1.0019702,-19.22815,-15.568574,-14.593255,-11.955079,-6.881538,-9.760784,-3.3899412,-5.9667974,-4.608034,-4.7357287,-0.7180045,-4.4571953,5.228996,0.12104808,6.47522,1.8109075,7.339392,6
-454.04202,24.113276,-15.85881,-2.1332572,-5.210767,-17.33979,-11.954187,-14.58681,-10.285869,-4.859854,-7.6550617,-1.3106565,-4.181585,-3.0269308,-1.223857,-2.1441703,-3.0167637,7.0569663,4.4275446,10.376754,5.997007,6.213636,6
-686.3072,50.729275,7.422963,13.849744,3.813903,-7.933391,-6.8860903,-3.0760822,-1.7598989,-3.274844,-1.8302867,-1.359982,-2.324159,-1.0403988,0.54440796,-3.5038726,-5.5952716,0.13561498,-4.477424,-0.32965872,-8.112929,0.10501049,7
-656.5539,60.970013,3.0853388,14.574086,3.8227546,-9.888207,-8.46233,-3.5771797,-1.1480424,-3.246496,-1.6699177,-1.7207199,0.06393443,-4.254367,1.4528933,-2.7844992,-5.6690416,0.24648422,-4.8549466,-1.1500518,-8.226409,-1.0434548,7
-720.005,65.815186,15.437222,14.48085,10.603025,1.5902259,-6.570167,-1.9557287,2.4217188,0.72505885,-0.38954592,1.5858485,2.2328832,0.01582019,2.7487433,2.1429448,-4.2180724,0.25570527,-0.6582807,0.6028352,-5.7015467,-2.8466597,7
-670.9961,52.998478,10.554923,14.72501,5.8475947,-10.054536,-5.616119,-2.1546662,-3.761623,-5.9496017,-1.6094079,-3.0425777,-1.9712411,-1.1700937,-3.3436618,-0.064090304,-6.0322733,-2.8541172,-2.2758107,-1.7816764,-8.45051,-0.52357835,7
-535.8647,48.12633,3.8474708,17.641615,-0.37820077,-14.825412,-1.4803205,0.19607301,-9.394686,-3.8597279,-1.2581811,-3.503632,-2.2046955,-0.35778835,-5.2041717,2.6820862,-6.9886684,-0.11260459,-2.1465015,-2.9812844,-6.446181,-0.6108407,7
